goods_id,goods_name,sales_tip,group_price
287334121996,白象汤好喝方便面汤面整箱袋装泡面老母鸡汤面宿舍速食夜宵泡面,已拼2.8万件,¥28.8
354195957664,桂格麦果脆奶块水果麦片480g营养谷物冲泡麦片早餐干吃零食,已拼4.7万件,¥15.8
4161612359,上好佳零食大全儿时回忆怀旧虾片休闲小吃追剧小零食大礼包5-10g,已拼10万+件,¥19.5
400864693719,钓鱼台七星芳华酒 500ml*6瓶整箱装 酱香型白酒 收藏送礼宴请,已拼23件,¥3497.0
196815930083,百草味冰雪蛋糕540g*2箱麻薯夹心整箱早餐面包网红零食540gx1箱,已拼10万+件,¥19.5
59707439597,味库海鲜水产鲜活龙虾波士顿大龙虾450-550g/2只新鲜澳洲龙虾,已拼1543件,¥289.0
155348297339,千禾特级酱油1.8L*2瓶 酿造酱油 不加防腐剂 烹饪炒菜 凉拌调味【10月7日发完】,总售10万+件,¥28.9
277651198572,北欧海盗乳清蛋白质增肌粉1磅健身补剂产品肌肉瘦人增重增胖,总售10万+件,¥69.5
379412982989,加多宝凉茶植物饮料310ml*12罐礼盒装  怕上火喝加多宝,已拼539件,¥29.8
373169934351,柴火大院 五常大米5kg2袋组合 五常稻花香2号东北香米黑龙江大米,已拼1.8万件,¥99.6
398015129481,雨润美味盐方220g 便携餐饮三文治佐餐火腿营养早餐三明治火腿肠,已拼8148件,¥5.84
207509286084,汤好喝白象汤面袋装泡面方便面一整箱批发猪骨老母鸡宿舍零食速食,已拼3.9万件,¥16.9
315149486070,比比赞奶香味红豆味魔方生吐司400g厚切夹心手撕早餐面包整箱批发,已拼6.9万件,¥7.8
405015020273,好丽友果滋果心软糖网红爆浆果汁qq糖橡皮糖扒皮糖儿童糖果小零食,已拼3419件,¥9.47

215693948782,日本进口卡乐比水果麦片网红学生早餐燕麦即食免煮700g*3袋,已拼2.9万件,¥143.9
184278063223,好时排块牛奶巧克力100g散装零食婚礼喜糖批发年货糖果纯可可排块,已拼1.1万件,¥15.5
415949156157,【3人团】小样乳酸菌100ml*20瓶原味乳酸菌酸奶益生菌营养整箱,已拼7083件,¥14.9
27.8
249915294565,梅见青梅酒12度150ml微醺果酒女生低度酒高颜值梅子酒梅酒礼盒装,已拼10万+件,¥9.9
379650120395,习酒铁盖 习酒高端款木质礼盒包装 53度酱香型白酒500ml单瓶装,已拼28件,¥833.0
215268133006,十月稻田 银耳200g*2袋银耳干货特产无硫雪耳糯耳银耳莲子羹,总售6万件,¥29.3
327569315371,汇仁蓝莓叶黄素酯60片可搭学生儿童成人眼睛干涩疲劳近视护眼片,已拼1.3万件,¥19.9
907995118,汾都香5斤东北玉米糁农家自产新鲜苞米渣玉米棒子渣子大渣熬粥1斤,已拼9.5万件,¥5.03
313058236868,BUFFX 可乐味提神糖上课开车神奇醒醒片8粒学生犯困牛磺酸维生素B,已拼7.2万件,¥12.9

249086140915,海天厨房调料套装 生抽老抽蚝油料酒醋盐焗粉组合炒菜凉拌调味品,已拼6647件,¥29.9
313860187191,五粮液股份 绵柔尖庄 新大光42度/50度500ml*6瓶浓香型纯粮正品酒,已拼2万件,¥121.48
208840921890,同仁堂红豆薏米茶祛湿茶除湿气茯苓芡实苦荞茶花茶调理养生茶150g,已拼10万+件,¥13.5
172747745527,黑巧克力高乳清蛋白棒14根威化饱腹0添加蔗糖代餐解馋健身零食,已拼10万+件,¥31.9
319815609715,金龙鱼爽滑挂面800g 面条挂面细面 早餐汤面拌面速食家用鸡蛋面条,已拼2.6万件,¥12.2
406013268281,胡姬花古法花生油900ml*2小瓶装特香型食用油家用压榨一级宿舍用,已拼7654件,¥45.9
12.7
273307679841,轩博工匠精酿啤酒原浆整箱大桶扎啤小麦青岛风味批发罐装啤酒整箱,已拼3.1万件,¥50.8
200984755383,肖战同款 隅田川速溶黑咖啡美式0蔗糖0添加咖啡粉30条装学生提神,已拼2.7万件,¥29.9
619384420,【3人团】奥利奥夹心饼干349g*1袋/3袋多种规格口味可选零食礼包,已拼10万+件,¥9.5
129353406081,三只松鼠_麻辣零食大礼包500g/袋卤味鸭脖零食充饥夜宵食品推荐_,已拼10万+件,¥15.8
330554146087,九五至尊 475ml珍藏 黄飘带 贵州茅台酒 飞天茅台 礼盒装酱香白酒,已拼119件,¥3450.0
4432212688,金帝珍爱榛仁夹心黑巧克力棒散装巧丝盒装威化蛋卷零食饼干圣诞,已拼10万+件,¥16.9
333135096905,【国标8-12倍泡发】久年大连淡干海参辽刺参野生底播干海参礼盒,已拼2726件,¥96.0
395800171149,亨氏番茄沙司0蔗糖150g番茄酱披萨意面汉堡薯条手抓饼点蘸酱料,已拼9145件,¥8.9
331406005733,千禾零添加五香料酒 1L*1瓶 去腥调味料酒 不加香精不加碘正品保,已拼1.3万件,¥10.09
174833501697,A'ra进口幽门螺杆菌胃胀气口臭护胃酸调理肠胃益生菌养胃胶囊60粒,已拼8.5万件,¥76.0
394345174139,千丝厦门特产椰子饼290g椰蓉面包早餐蛋糕点网红零食小吃休闲食品,已拼1.8万件,¥7.8
329351951631,永和豆浆粉1020g袋装 经典原味甜豆浆粉非转基因大豆早餐速溶豆粉,已拼6.5万件,¥29.5
4715198607,塔牌绍兴黄酒冬酿花雕酒500ml*6瓶整箱装老酒传统手工冬酿加饭酒,已拼2.5万件,¥68.9
408546419251,洋河蓝色经典 梦之蓝 M3 水晶版 棉柔浓香型白酒52度550ML单瓶装,已拼157件,¥469.0
158345803684,知味观传统糕点礼盒装544g送礼品绿豆糕杭州特产老字号点心伴手礼,总售7万件,¥39.9
339206863725,敖东蓝莓叶黄素β胡萝卜素软胶囊60粒学生成人呵护视力缓解眼疲劳,已拼10万+件,¥35.8
190094435266,【参之源】精选正宗西洋参片50g长白山产正品花旗参非人参片中片,已拼10万+件,¥22.8
136686116389,旺旺旺仔牛奶整箱批发125ml*12盒散装牛奶儿童早餐牛奶休闲饮品,已拼7755件,¥25.6
25528088950,【50克大蛋】白荡里正宗农家散养土鸡蛋新鲜柴鸡蛋草鸡蛋10-40枚,已拼10万+件,¥19.9
240087208911,【买6送6】优形沙拉鸡胸肉低脂健身代餐即食高蛋白鸡胸奥尔良烧烤,已拼10万+件,¥45.78
2827765228,黄金搭档深海鳕鱼肝油软胶囊30粒 增强免疫力dha儿童鱼肝油青少年,已拼10万+件,¥22.9
85368117208,马来西亚进口益昌老街80条装三合一速溶咖啡提神醒脑特浓800g*2袋,已拼10万+件,¥56.7
404188120231,今麦郎全新口味一袋半6袋6种口味方便面泡面110g大面饼,已拼7344件,¥16.1
266844329491,独角兽暴肌厨房全麦低脂面包欧包600g/箱早餐减低粗粮肥零食批发,已拼1.9万件,¥16.0
248856436411,【大朵金丝皇菊】贡苑菊花茶一杯一朵茶叶花茶头采大朵贡菊花泡茶,已拼10万+件,¥9.9
6029163924,康恩贝褪黑素维生素B6睡眠片30粒可搭改善睡眠失眠安神助眠片入睡,已拼10万+件,¥9.7
416986977936,新日期新希望纯牛奶200ml*12盒学生白帝家庭专用营养早晚餐奶,已拼1万件,¥26.9
105550772076,【誉福园】云南哀牢山冰糖橙橙子水果商超一级果净重5斤单果65mm+【10月9日发完】,已拼10万+件,¥32.9
163683705118,雪天精制食用盐400g*7包加碘食盐家用炒菜调味品厂家直销巨划算,已拼8.5万件,¥8.87
418101149381,水井坊 菁翠52度500ML*1 浓香型白酒纯粮高端单瓶礼盒装,已拼17件,¥1199.0
292756449101,绿箭花香无糖薄荷糖铁盒装35粒新口味蜜桃随身携带清新口气糖果,已拼3.7万件,¥22.5
82763477838,印尼进口丽芝士nabati奶酪芝士夹心威化饼干罐装纳宝帝零食大礼包,已拼1.9万件,¥14.2
417002551752,【5人团】太粮 曼哈浓香小茉莉香米5kg长粒香软大米10斤泰国香米,已拼1.2万件,¥21.5
117194032065,佳沛新西兰进口奇异果猕猴桃22粒/146-175克原箱礼盒孕妇水果,已拼9051件,¥209.0
195368808611,盈羽 真贝贝南瓜板栗味小南瓜正宗新鲜进口种源甜糯辅食2.8/4.8斤,已拼10万+件,¥21.8
360933339414,圣农霸气大号鸡全腿5包半成品空气炸锅蜜汁卤香味冷冻烧烤食材,已拼3257件,¥58.1
9290378977,绍兴特产黄酒 咸亨雕王十年陈酿老酒精品礼盒装黄酒整箱500ml*6瓶,已拼10万+件,¥145.0
208366717554,圣女果水果小黄瓜新鲜西红柿子樱桃番茄千禧青瓜生吃2/4斤澳农卡,已拼10万+件,¥12.8
247006473541,蒙牛中老年奶粉800gX2罐礼盒装高钙牛奶粉 添加鱼油 无添加白砂糖,已拼1.5万件,¥110.0
390840986235,泸州老窖特曲中华老字号52度浓香型500ml*2瓶九代十代随机没原箱,已拼801件,¥536.0
88391563140,五里坊味极鲜酱油1.28L 特级生抽凉拌烹饪炒菜粮食酿造酱油3.1斤【10月7日发完】,已拼2万件,¥13.42
35804169717,修正深海鱼油软胶囊60粒辅助降血脂中老年成人保健品搭鱼肝油dha,已拼10万+件,¥24.7
292022545521,德芙脆香米24g*24条盒装脆米心牛奶夹心巧克力休闲食品巧克力批发,总售6.7万件,¥54.7
414044674363,【胡鲜森】福建红心柚子白肉黄金柚三红蜜柚新鲜水果4个组合装,已拼3778件,¥29.0
142947665224,瑞幸咖啡吸猫系列2.0挂耳咖啡无蔗糖黑咖啡混合经典装 10g*6袋/盒,总售4.3万件,¥29.9
167087827027,和酒 黄酒上海老酒 和酒五年陈5年 营养黄酒12瓶 整箱家庭量贩装,已拼6785件,¥115.0
367489267477,【3人团】阿尔帝蒲烧鳗鱼罐头鲜活烤制鳗鱼段即食日式高品质鳗鱼,已拼3811件,¥9.9
312400841968,鲨鱼菲特0脂肪乔荞麦挂面200g*6袋粗粮拌面条代餐早餐宿舍食品,已拼9067件,¥12.54
397618459190,郎酒 2019盛世郎纪念酒 53度 500ml*2瓶 酱香型白酒,已拼465件,¥476.0
64217874858,五得利面粉七星雪晶小麦粉50斤包子饺子馒头25kg中筋家用面粉批发,已拼4570件,¥121.5
6248097980,妙可蓝多汪汪队奶酪棒儿童零食高钙芝士棒棒奶酪口味好吃500g+40g,总售10万+件,¥55.95
351400763701,白象方便面正宗兰州牛肉拉面84g*6桶整箱速食非油炸泡面正品批发,已拼9374件,¥25.9
259524369343,A'ra进口加强版护肝片60粒肝肾同补奶蓟草肝火旺腰腿酸痛肝肾亏损,已拼2.8万件,¥84.0
393127023640,9月货皇氏集团优氏香草冰淇淋牛奶清甜细腻200ml*10一整箱批发,已拼2.1万件,¥25.9
121353983076,古南丰黄酒非绍兴花雕酒小缸5陈年上海老酒2.5L5斤大桶装自饮料酒,已拼10万+件,¥13.52
366176982750,金龙鱼花生浓香型食用植物调和油1.8L*6小瓶装食用油家用整箱,已拼9093件,¥156.6
400478117817,河北皇冠梨梨子新鲜水果5/10斤整箱现摘百年雪花梨鸭梨酥梨青皮梨,已拼2.1万件,¥16.9
24131596335,瓦伦丁拉格啤酒德国原装进口罐装啤酒整箱批发500ml*24听装,已拼6.8万件,¥96.8
381331886908,鲨鱼菲特0脂荞麦方便面60g*10和鸡肉肠25g*6代餐主食饱腹粗粮全麦,已拼8079件,¥21.8
355476183693,福事多山药玉米糊400g低脂0蔗糖玉米糊早餐代餐粥养胃免煮即食,已拼1万件,¥10.9
402473323474,五粮液 52度普五浓香型白酒500ml*6瓶 整箱(七代八代随机发),已拼240件,¥5599.0
7436536943,桂格即食燕麦片27g*15/30包小包装早餐牛健康便捷麦片独立包装,已拼10万+件,¥15.9
102416430451,林氏珍宝堂 印尼溯源码正品三角盏燕窝干盏12-100g燕盏孕妇滋补品,总售2.6万件,¥177.6
188187443698,安琪酵母粉5g耐高糖家用低糖高活性酵母发面粉包子馒头面点孝母粉,已拼3万件,¥6.65
211368807803,南国海南椰子片香脆椰片25g椰子烘焙脆片水果干零食果干果脯小吃,已拼10万+件,¥6.3
359540105546,金龙鱼 食用油 调和油4L 非转基因 玉米葵花籽食用植物调和油,已拼5806件,¥59.8
141931409400,福茗源毛尖茶叶 2022新茶雨前春茶浓香型绿茶嫩芽耐泡型袋装250g,已拼5.6万件,¥33.0
329564652821,五得利面粉50斤三星富强小麦粉25kg包子烙饼家用高筋面粉50斤,已拼1330件,¥114.6
374925633723,【3人团】泸州老窖酒厂直营老窖藏品蜀之春60度600ml*4浓香型白酒,已拼695件,¥104.0
7953052450,蒙时代7成干牛肉干500g风干手撕牛肉干正宗内蒙特产零食独立包装,已拼10万+件,¥89.9
373675340304,贵州习酒窖藏1988雅致版53度579ml*2瓶 酱香型白酒送礼高端礼盒装,已拼1万件,¥1126.0
329564652821,五得利面粉50斤三星富强小麦粉25kg包子烙饼家用高筋面粉50斤,已拼1330件,¥114.6
211368807803,南国海南椰子片香脆椰片25g椰子烘焙脆片水果干零食果干果脯小吃,已拼10万+件,¥6.3
342082994430,嘉华经典玫瑰饼500g鲜花饼云南花饼特产零食传统糕点心七夕饼干,已拼1.3万件,¥31.5
7953052450,蒙时代7成干牛肉干500g风干手撕牛肉干正宗内蒙特产零食独立包装,已拼10万+件,¥89.9
290328842701,连咖啡速溶咖啡2g*7颗官方0加糖每日鲜萃黑咖啡美式拿铁便携速溶,已拼6.9万件,¥19.5
16134919580,欧贝拉黑麦代餐面包早餐整箱480g切片全麦吐司健身饱腹无糖精零食,已拼10万+件,¥8.8
233064499565,卫龙亲嘴烧辣条儿时麻辣香辣零食辣味零食小吃休闲食品素肉大礼包,已拼2.4万件,¥17.9
350095867974,修正玫瑰油葡萄籽凝胶糖果搭维生素e软胶囊精油涂脸美容护肤脸部,已拼2.9万件,¥19.9
334604898644,【佳沃】泰国进口椰青2-9粒装单果900g新鲜奶香大果椰子孕妇水果,已拼2.4万件,¥25.9
410142860777,梅州红心柚子2/5/9斤蜜柚新鲜水果三红肉广东沙田柚福建平和琯溪,已拼10万+件,¥7.8
405514691,上海冠生园压缩饼干118g户外高能量营养代餐饱腹干粮食品118g,已拼10万+件,¥19.0
370180196104,【白荡里】山林黑猪排骨新鲜猪骨头猪脊骨酱骨头食材新鲜多肉,已拼5992件,¥31.9
416995059266,贵州茅台醇1998酱香型白酒53度500ml单瓶礼盒装 新老款随机发货,已拼179件,¥90.0
148021599,百草味纯肉类零食大礼包620g共7袋卤肉类居家追剧学生宿舍夜宵,已拼10万+件,¥52.9
381528236453,百草味板栗仁60g*10袋休闲特产零食免剥即食熟栗子板栗仁60g*1袋,已拼5950件,¥5.9
403205943434,真真老老元气黑米粥330g*6杯营养早餐粥方便速食杯装粥养胃即食粥,已拼3297件,¥16.0
3264593180,黄金搭档钙铁锌钙60片/瓶长增提高产品补钙学生青少年儿童发育,已拼10万+件,¥23.9
210993191389,百草味水果干大礼包1580g/1168g 芒果干果脯蜜饯休闲零食礼盒送礼,已拼4.2万件,¥49.9
360448691399,米多奇雪饼仙贝童年怀旧雪米饼休闲食品饼干组合零食礼包散装批发,已拼10万+件,¥5.39
402912803017,【礼盒装】四川汶川阿坝红脆脱骨李子芙蓉李蜂糖李土特产3斤起,已拼1.9万件,¥22.9
276553105113,SorLife原装进口胶囊脑疏通心脑血管软化溶栓血非日本红曲60粒/瓶,已拼3.8万件,¥80.0
382448830997,山西杏花村汾酒巴拿马20汾酒42度475ml*1/2瓶 礼盒装清香型白酒,已拼344件,¥303.0
413360098241,【官方授权】香满园橄榄食用植物调和油4L装调和油食用油【10月7日发完】,已拼171件,¥59.9
323726422877,三只松鼠_每日坚果500g箱推荐_量贩混合干果水果小包装礼盒,已拼2.3万件,¥50.4
288906530187,小样小乳酸菌饮料哪吒联名款100ml*20瓶风味酸牛奶 早餐奶整箱装,已拼1.2万件,¥22.8
228279725362,真真老老嘉兴粽子经典鲜肉方便粽150g*5只早餐速食食品端午节团购,已拼10万+件,¥14.7
296818892029,【6枚】独角兽暴肌厨房蛋糕魔芋黑森林蛋糕低脂肪180g休闲零食品,总售10万+件,¥15.2
230692229061,曼妥思冻感立方46g无糖口香糖薄荷糖果混合提神清新口气休闲零食,已拼1.1万件,¥15.4
261490611934,【鲁花官方旗舰店】鲁花5S压榨一级花生油4.28*1 食用油 粮油,已拼10万+件,¥129.8
381378240431,正品五粮液 小五粮酒 52度375ML*1 五粮液股份宜宾宜宾浓香送礼,已拼398件,¥268.0
58600056493,康恩贝DHA牛磺酸锌60粒学生儿童dha非补脑食品提高辅助改善记忆力,已拼10万+件,¥35.9
325796518135,LISA同款芝华士12年500ml*2苏格兰威士忌礼盒装官方正品轰趴送礼,已拼2055件,¥223.0
77245740258,莱特维健成人益生菌胶囊进口活性菌6000亿便秘通调理胃肠道60粒,已拼5.1万件,¥71.25
65633069231,国联小霸龙港式特大虾饺皇200g/袋广式早茶点心批发烧卖水晶虾仁,已拼8.5万件,¥46.9
229481958991,同仁堂清肺茶养肺润肺洗肺茶罗汉果胖大海菊花金银花养生茶150g,已拼10万+件,¥26.0
144681738395,马大姐肉松饼340g起早餐面包糕点点心休闲零食小吃代餐零食大礼包,已拼3.3万件,¥10.6
245808404897,【新日期】哈尔滨小麦王啤酒330ml*12听标品罐装啤酒整箱批发特价,已拼3.4万件,¥27.2
14337105766,呵护心脏莱特维健高浓缩辅酶Q10软胶囊90/200粒心血管中老年保健,已拼10万+件,¥96.0
1354853,康恩贝大豆异黄酮软胶囊30粒植物雌激素可搭调理月经内分泌更年期,已拼10万+件,¥19.5
298874809015,蒙牛新女士奶粉400g高钙高铁成年人大学生营养早餐冲饮,已拼8.8万件,¥23.0
345564893528,澳大利亚原装进口牛初乳长高个钙片儿童青少年骨骼补钙营养品,已拼1.3万件,¥132.0
353124882595,宁安堡青海黑枸杞原浆30ml/袋黑果枸杞饮料苟杞果汁裸袋无包装盒【10月5日发完】,已拼10万+件,¥6.7
334993450138,张裕旗舰正品樱甜红葡萄酒红酒赤霞珠750ml*2瓶装日常餐酒国产,已拼4.2万件,¥36.87
192276890126,金角老四川五香牛肉干456g重庆特产香辣零食小吃独立包装方便,总售10万+件,¥67.9
173434413410,【古井贡酒】年份原浆献礼版50度500ml*2瓶浓香型白酒送原厂礼袋,已拼2.9万件,¥185.0
247520180004,泓一奶香味白吐司500g切片面包早餐代餐三明治面包片糕点整箱批发,已拼4.6万件,¥9.21
246991222225,999胶原蛋白肽10支/盒口服液液态饮胶原蛋白果味饮小白瓶,总售4.4万件,¥75.8
411591931198,【足斤足两】俏苏阁大闸蟹全母螃蟹鲜活特大礼盒装阳澄湖畔巴城发,已拼5万件,¥115.0
252495037514,比比赞铁棍山药芝麻薄脆片1斤手工烤片休闲零食酥脆饼干整箱批发,已拼4.8万件,¥9.6
326991630318,【正品保税】日本原装獭祭清酒23 二割三分纯米大吟酿1800ml带盒,已拼216件,¥816.0
40296958894,参之源4-6年干参8-10支装 生晒全须参长白山人参煲汤泡酒东北特产,已拼10万+件,¥28.9
217368028178,千禾头道金标生抽1.8L*2瓶 特级生抽 酿造酱油 烹饪炒菜凉拌点蘸【10月7日发完】,总售10万+件,¥29.8
177414461192,乐事薯片工坊104g*2/4/7罐便宜小零食各式各样办公休闲追剧小零食,已拼2.8万件,¥15.6
388291272549,【酒厂直营】泸州老窖 老窖藏品 品之福52度680ml*6 白酒整箱送礼,已拼480件,¥149.0
41117591866,泓一华夫饼500g面包蛋糕鸡蛋饼早餐宿舍零食点心糕点食品整箱批发,已拼10万+件,¥11.87
413336236425,通化微气泡露酒 7度500ml*2瓶 山葡萄微气泡露酒 休闲小酒,已拼1304件,¥19.4
395103977790,【顺丰包邮】火晶柿子30软甜小柿子玲珑柿红柿蜜柿新鲜水果非脆柿,已拼2.7万件,¥25.0
320764725673,【送蘸料】双汇香嫩煎烤旺42g45g整箱即食油炸蒸煮烧烤淀粉香肠,已拼4.8万件,¥18.9
363315840847,康师傅方便面燃魂拌面8袋+煮锅整箱装煮面日晒面0油炸批发速食面,已拼6735件,¥38.5
682944676,UHA悠哈特浓牛奶糖果袋装喜糖批发草莓抹茶巧克力多口味任意选择,已拼5.7万件,¥7.4
169792956222,修正芦荟胶囊润肠通便清肠排宿便秘搭通便茶清肠便秘通非减肥*1瓶,已拼10万+件,¥18.5
405964270422,奥利奥夹心饼干58g巧克力味原味休闲办公室散装小包装零食小吃,已拼3285件,¥9.9
393561668625,贵州习酒窖藏1995尊享版酱香型53度白酒  500ml*1瓶装,已拼860件,¥396.0
406333035499,丽芝士纳宝帝多滋脆巧克力棒威化夹心饼干盒装网红零食小吃,已拼3433件,¥12.4
262724319981,8月产百事可乐经典原味500ml*12瓶碳酸饮料汽水清爽解渴整箱装,已拼2.7万件,¥29.4
212211497788,良品铺子小时刻零食大礼包1505g生日礼物女网红休闲小吃食品批发,总售10万+件,¥49.0
121142031205,小白心里软牛奶巧克力味酵母面包400g零食品学生营养早餐面包网红,已拼10万+件,¥15.3
121251343129,中粮福临门家香味 非转基因浓香压榨菜籽油4L食用油香味浓郁,总售2.9万件,¥71.9
376301512891,南国生椰拿铁150g袋装办公提神熬夜速溶学生椰奶咖啡浓缩咖啡粉,已拼2.5万件,¥12.6
348568334036,知味观绿豆糕100g杭州特产桂花糕绿豆饼传统糕点小吃零食解馋食品,已拼2.2万件,¥11.8
329065355147,米老头雪花煎卷鸡蛋卷夹心饼干散装多口味休闲零食品小吃的卷心酥,已拼1.2万件,¥8.1
219961940069,【假一赔十】山西汾酒53度红汾世家玖号500ml*1/2瓶清香高度白酒,已拼1609件,¥334.98
393417421172,江中西梅汁酵素饮膳食纤维植物果蔬益生菌元风味饮料官方旗舰店,已拼1万件,¥25.5
147166546,粒上皇开口熟栗120g*3/6包燕山板栗熟制栗子小包装坚果休闲零食#,已拼2.2万件,¥23.9
417006983405,【礼盒款】8-9月新希望牧场醇纯牛奶200ml*10整箱生牛乳奶送礼,已拼1401件,¥29.8
315750530128,蒙时代酱牛肉250g*3内蒙古酱牛肉熟食熟肉真牛肉熟食五香纯卤牛肉,已拼1.5万件,¥76.7
375833773984,多规格三只松鼠_袋装夏威夷果500g坚果小零食孕妇健康干果特产,已拼4388件,¥8.9
191254053548,良品铺子酥脆薄饼300gX2盒网红休闲零食早餐吃的饼干整箱小吃食品,总售10万+件,¥19.4
242507544155,泸州老窖奥普蓝概念版熊猫500ML*12罐装原浆精酿啤酒整箱批发特价,已拼4.9万件,¥49.8
373001694920,南京同仁堂梨膏糖纯手工薄荷胖大海润喉糖500g秋梨膏糖官方老牌子,已拼2.2万件,¥19.89
399531075925,五得利四星小麦粉25kg做包子馒头面条家用商用高筋大袋面粉50斤,已拼1121件,¥111.9
353359992462,田园主义荞麦方便面低脂全麦非油炸泡面即食免煮速食代餐粗粮主食,已拼10万+件,¥15.8
249408500499,绝艺全肉零食大礼包鸭脖零食网红休闲食品香辣卤味小吃批发一整箱,已拼10万+件,¥11.6
386148184044,五粮液股份五粮醇09第三代50度白酒纯粮食酒500ml*6瓶浓香型整箱,已拼2215件,¥240.0
177171,欧贝拉雪媚娘咸蛋黄酥12枚网红零食中秋礼盒送礼批发糕点早餐整箱,已拼10万+件,¥9.8
336658031672,【9月新日期】圣牧沙漠有机纯牛奶品醇200ml×12盒口感清甜整箱,已拼1.6万件,¥42.0
313422238084,SorLife原装进口还原型辅酶Q10心慌胸闷强化心脏供养心肌中老年人,已拼4897件,¥92.0
416887586137,【9月新日期】金龙鱼盘锦大米5KG/袋 东北大米十斤蟹田米蟹稻共生,已拼9562件,¥29.4
177033851063,【三只松鼠_手撕面包1000g】早餐面包整箱零食代餐休闲食品推荐_,已拼10万+件,¥19.8
254715655711,达利园好吃点香脆饼干零食小包装休闲食品小吃薄脆饼干整箱批发,已拼10万+件,¥13.5
410213379491,【御品一园】彩箱正宗爱媛38号果冻橙新鲜水果手剥新鲜4.8斤【15天内发货】,已拼5378件,¥26.9
69748273587,【三只松鼠坚果大礼包1808g】混合果仁坚果零食节日送礼礼包礼盒,已拼10万+件,¥64.9
406080756158,【礼盒装】花牛苹果脆甜甘肃天水苹果5/9斤红蛇果苹果新鲜水果,已拼4817件,¥26.9
226034420790,阿尔卑斯果然好嚼118g袋装奇异果百香果味儿童软糖果小吃聚会零食,已拼4.9万件,¥15.5
4852865576,南国牛奶高钙燕麦片880g即食早餐冲饮营养23小包谷物水果速溶麦片,已拼10万+件,¥18.5
348554564282,五里坊零添加特级原汁酱油家用炒菜凉拌提味增鲜无添加剂1.28L【10月7日发完】,已拼1万件,¥12.9
226034420790,阿尔卑斯果然好嚼118g袋装奇异果百香果味儿童软糖果小吃聚会零食,已拼4.9万件,¥15.5
348554564282,五里坊零添加特级原汁酱油家用炒菜凉拌提味增鲜无添加剂1.28L【10月7日发完】,已拼1万件,¥12.9
4852865576,南国牛奶高钙燕麦片880g即食早餐冲饮营养23小包谷物水果速溶麦片,已拼10万+件,¥18.5
406080756158,【礼盒装】花牛苹果脆甜甘肃天水苹果5/9斤红蛇果苹果新鲜水果,已拼4817件,¥26.9
113539038102,杞里香5A级正宗枸杞黑枸杞子胎菊组合100g/290g特级大粒花茶养生,已拼9.1万件,¥12.8
218469404260,【3人团】艺福堂大麦茶300g浓香型60小包袋泡可搭苦荞茶吸油茶礼,已拼3.1万件,¥6.8
6610823483,港荣蒸蛋糕奶香味580g整箱营养早餐食品糕点心小面包网红休闲零食,已拼10万+件,¥22.3
261261953097,五谷磨房谷物能量集锦黑金礼盒8条营养谷物便携袋装新品,已拼9万件,¥12.0
209552804298,同仁堂玉米须桑叶茶150g青钱柳叶山楂苦荞茶决明子老年常备养生茶,已拼10万+件,¥12.5
382962436822,修正多种B族维生素片60片成人VB复合维生素b b1b2b6b12叶酸牛磺酸,已拼3.4万件,¥19.9
315396116,正宗上海酱鸭熟食百味鸭500g*2袋卤鸭烤鸭卤味酱板鸭卤鸭美食小吃,已拼10万+件,¥36.9
9.9
101607031019,白酒杜康控股有限公司杜康老字号白酒蓝波52/42度480ml纯粮白酒,已拼1596件,¥195.2
244026379413,蒙牛高蛋白脱脂高钙奶粉850g罐装成年学生女士健身中老年礼盒装奶,已拼5.7万件,¥56.8
8503467470,回头客超值小铜锣烧30包组合装蛋糕红豆味儿童零食早餐面包大礼包,已拼4.2万件,¥6.8
330659225969,【官方授权】香满园富强小麦粉2.5公斤装家庭必备包子馒头饺子粉【10月7日发完】,已拼4.5万件,¥14.6
997953234,南国海南特产饼干椰香薄饼80g*2盒椰子薄脆饼干儿童休闲饱腹零食,已拼10万+件,¥9.7
194589094300,良品铺子枣夹核桃1000g整箱网红零食坚果新疆红枣子云南核桃干果,已拼4.7万件,¥49.8
285583371057,999褪黑素维生素B6片60片改善睡眠安眠改善睡眠男女成人助眠睡眠,已拼7万件,¥19.5
41886346710,雅客棒棒糖罐装网红水果味COCO棒棒糖108支少女儿童零食糖果批发,已拼1.4万件,¥24.9
367069057776,修正酵素饮水果果蔬嗨吃孝素原液非梅果冻清肠排益生菌粉宿便毒,已拼1.2万件,¥9.9
415570910831,【4人团】太粮御泰坊茉莉香米5kg香稻籼米10斤优质细腻软香家用米,已拼1.5万件,¥21.9
405528386931,洋河白酒 梦之蓝M6礼盒45度500ml*2瓶礼盒装正品浓香送礼特价白酒,已拼41件,¥1059.0
176970411803,三只松鼠雪芙蕾蛋糕1050g 营养早餐夹心面包巧克力糕点零食推荐_,总售10万+件,¥24.9
.549011565925,呵护心脏莱特维健高浓缩辅酶Q10胶囊中老年心脑血管保健200粒*2瓶,已拼3.9万件,¥276.0
268308470684,【特大果王】云南突尼斯软籽甜石榴4个5斤起孕妇新鲜应季水果石榴,已拼2.4万件,¥23.9
321370260822,君乐宝成人奶粉乐钙高纤800g学生成人中老年牛奶粉膳食纤维,已拼4670件,¥47.6
245216872335,百草味海苔肉松蛋卷100g*1/2/4网红小零食紫菜寿司夹心海苔碎拌饭,已拼2.2万件,¥22.8
