job_name,position,diploma,company_name,company_size,company_type,salary
整合工程师,广州,本科,超视界显示技术,1000-9999人,合资,6千-1万
信息技术岗（数据分析）-2023届校招,深圳,本科,中国人民健康保险股份有限公司深圳分公司,300-499人,国企,8千-1万
资深工程师-博士,深圳,博士,海尔2023校园招聘,10000人以上,股份制企业,面议
新媒体运营,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
市场岗-2023校园招聘,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析专员,广州,本科,广州市天河区升立科技有限公司,100-299人,股份制企业,7千-1.2万
数据分析（insight）(J13313),广州,本科,大瀚人力资源集团,1000-9999人,民营,1万-1.5万
信息技术 IT Position,深圳,本科,前海管理局,1000-9999人,国家机关,1.3万-2.1万
市场经理,广州,大专,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析助理,深圳,大专,深圳海蓝鲸电子商务有限公司,20-99人,,7千-1万
数据分析师助理,深圳,大专,深圳市福源堂环境咨询服务有限公司,20-99人,,6千-1万
解决方案实习生,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
运动控制工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析师,佛山,本科,广东柯内特环境科技有限公司,100-299人,民营,8千-1.5万
数据分析专员,广州,本科,乐禾食品集团股份有限公司,1000-9999人,民营,5千-8千
大客户经理,深圳,本科,前海管理局,1000-9999人,国家机关,面议
运营经理,广州,本科,“互联网之光”博览会,,其它,面议
直播中控,广州,学历不限,睿德(广东)人力资源服务有限公司,20人以下,,4千-5千
行政助理(早九晚五 双休）,广州,大专,安徽至元人力资源有限公司,20-99人,民营,5千-7千
数据分析助理（双休）,广州,大专,深圳市咏睿科技有限公司,100-299人,民营,8千-1.3万
电子质量工程师,珠海,本科,泰坦新动力,1000-9999人,民营,5千-1万
商机拓展经理（全国）,广州,本科,“互联网之光”博览会,,其它,面议
电商运营专员,深圳,本科,前海管理局,1000-9999人,国家机关,面议
人事行政经理,深圳,学历不限,前海管理局,1000-9999人,国家机关,1.2万-2万
技术&研发岗-2-2-23届校园招聘（全国）,广州,本科,“互联网之光”博览会,,其它,面议
销售文员,广州,中专/中技,广州市精鼎电器科技有限公司,100-299人,民营,3千-5千
数据开发助理,汕头,本科,深圳市得丰利科技有限公司,100-299人,民营,8千-1.2万
药代动力学研究员,深圳,硕士,深圳市公共服务就,100-299人,事业单位,面议
淘宝运营助理,广州,高中,广州梯诺士电梯设备有限公司,20-99人,民营,4千-5千
生物医学工程师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
技术&研发岗-1-2023届校园招聘（全国）,广州,本科,“互联网之光”博览会,,其它,面议
大数据工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
广东公司-营销职能管培生,深圳,本科,华润万家,1000-9999人,国企,面议
城市经理（广州）,广州,大专,“互联网之光”博览会,,其它,8千-1.3万
Google广告优化师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
销售工程师,佛山,本科,顺德名企校招,100-299人,国家机关,5千-7千
新产品验证测试,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
专业培训生,深圳,本科,华润金融控股,1000-9999人,上市公司,面议
自动化系统工程师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
人力资源行政助理（薪酬绩效）,广州,本科,广东建科院,1000-9999人,国企,6千-8千
Matlab数据分析师,广州,大专,“互联网之光”博览会,,其它,面议
自动化测试维护工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
信息科研岗,湛江,硕士,中海油,10000人以上,国企,面议
增长运营岗,深圳,本科,前海管理局,1000-9999人,国家机关,面议
化学工程师,佛山,硕士,顺德名企校招,100-299人,国家机关,1万-1.5万
2023】量化与T0业务经理助理岗(J15599),深圳,硕士,中国中金财富证券,1000-9999人,其它,面议
可靠度测试工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
财务管培生,深圳,本科,华润医药,10000人以上,国企,8千-1万
人力资源中心 系统管理岗,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析,佛山,大专,顺德名企校招,100-299人,国家机关,8千-1万
助理数据分析师,东莞,本科,东莞国资委,,事业单位,6千-1万
B事业群-生产企划专员,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
2023届三福储备干部-商品数据分析（广州）,广州,本科,三福,1000-9999人,民营,5千-7千
用户运营,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
投资研究类岗位（校园招聘）研究业务类-广发期货-2023校招,广州,硕士,广发证券,10000人以上,股份制企业,面议
数据分析岗（深圳、武汉）,深圳,本科,深圳农商银行,1000-9999人,合资,面议
B事业群-应用设计开发工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
2023届校园招聘岗位,佛山,学历不限,佛山联通,10000人以上,国企,8千-1.2万
储备校长,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
资配研究员（校园招聘）-研究业务类-广发资管资产配置部-2023校招,广州,学历不限,广发证券,10000人以上,股份制企业,面议
行政专员,深圳,本科,康师傅,10000人以上,上市公司,5千-7千
良率改善工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
新媒体运营（景区旅游方向）,广州,大专,“互联网之光”博览会,,其它,面议
HR专员（PA方向）,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
财务管培生（广州）,广州,本科,汇通达,1000-9999人,民营,6千-8千
机电工程师,东莞,本科,中国南玻集团,1000-9999人,上市公司,6千-8千
广东公司-招商管培生,深圳,本科,华润万家,1000-9999人,国企,面议
销售商务,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
客户体验优化储备,深圳,本科,前海管理局,1000-9999人,国家机关,面议
生命科学仪器应用工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
财务会计助理,全国,本科,中国铁建,10000人以上,国企,6千-9千
智能终端-渠道经理,广州,本科,新华三,10000人以上,股份制企业,面议
自动化应用工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
海外广告优化师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
技术&研发岗（具体方向）-2-2023届校园招聘（全国）,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
智能终端-销售管理专员,广州,本科,新华三,10000人以上,股份制企业,面议
WEB开发工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
总助,深圳,学历不限,前海管理局,1000-9999人,国家机关,6千-8千
自动驾驶工程师 （全国）,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析员,广州,本科,广东省广垦橡胶集团有限公司,1000-9999人,国企,7千-9千
销售数据分析,深圳,大专,深圳蔚观大数据科技有限公司,100-299人,民营,1万-1.2万
网络安全管理,深圳,本科,前海管理局,1000-9999人,国家机关,面议
FPGA工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析岗,深圳,本科,中国人民健康保险股份有限公司深圳分公司,300-499人,国企,1万-2万
数据分析师＋周末双休,广州,本科,广州市天河区升立科技有限公司,100-299人,股份制企业,7千-1.2万
产品运营岗,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
技术&研发岗-2-2022届校园招聘（全国）,广州,本科,“互联网之光”博览会,,其它,面议
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据分析（SQL）双休 过节费、年终奖免费班车,深圳,本科,深圳中南人才集团有限公司,1000-9999人,国企,8千-1.1万
数据运营助理,深圳,本科,深圳蔚观大数据科技有限公司,100-299人,民营,8千-1.1万
海外销售岗位-英语,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
技术&研发岗-1-2023届校园招聘（全国）,广州,本科,“互联网之光”博览会,,其它,面议
力学工程师,深圳,硕士,英威腾,1000-9999人,民营,面议
商品部管培生（数据分析）,深圳,学历不限,周六福,,上市公司,4千-6千
项目管理工程师（珠海金湾）(J11208),珠海,本科,冠宇电池,1000-9999人,民营,7千-1.2万
测试工程师（理化方向）（东莞）,东莞,本科,正力新能,1000-9999人,民营,6千-1.2万
营销策划-广州,广州,学历不限,中铁房地产集团,10000人以上,国企,面议
互联网产品运营专员,深圳,本科,努比亚,1000-9999人,民营,1万-1.5万
售前助理工程师,广州,本科,航天云网,1000-9999人,国企,面议
大数据开发,广州,本科,卓望数码,1000-9999人,国企,面议
经营分析岗,惠州,学历不限,惠州联通,300-499人,国企,面议
营销策划-深圳,深圳,学历不限,中铁房地产集团,10000人以上,国企,面议
渠道运营,深圳,本科,蕉内,500-999人,民营,面议
互联网产品经理,深圳,学历不限,努比亚,1000-9999人,民营,1万-1.5万
项目管理,珠海,本科,格力电器,10000人以上,国企,6千-9千
研发工程师（质控品）【2023届校招】,深圳,硕士,亚辉龙,1000-9999人,上市公司,1.1万-1.4万
PACK工艺工程师（2023届秋招）,东莞,本科,惠州锂威新能源,1000-9999人,其它,面议
营销策划-东莞,东莞,学历不限,中铁房地产集团,10000人以上,国企,面议
财务管理岗位,全国,本科,中铁十局,10000人以上,国企,7千-9千
数字治理工程师,深圳,本科,中电港,1000-9999人,国企,面议
研发工程师（化学发光）【2023届校招】,深圳,学历不限,亚辉龙,1000-9999人,上市公司,1.2万-1.4万
测试工程师（2023届秋招）,惠州,本科,惠州锂威新能源,1000-9999人,其它,面议
健康产品标准研究工程师,佛山,硕士,一方制药,1000-9999人,国企,5千-9千
CT算法工程师,广州,硕士,东软医疗,1000-9999人,合资,面议
产品运营工程师,深圳,本科,英威腾,1000-9999人,民营,面议
营销策划-佛山,佛山,学历不限,中铁房地产集团,10000人以上,国企,面议
IT流程技术员,佛山,本科,巴德富集团,1000-9999人,民营,面议
销售管理培训生（国内）,珠海,本科,格力电器,10000人以上,国企,6千-9千
多资产投资经理助理,全国,硕士,兴银理财,500-999人,股份制企业,面议
人力资源管理培训生,佛山,本科,麦格纳,1000-9999人,外商独资,面议
研发工程师（自免）【2023届校招】,深圳,学历不限,亚辉龙,1000-9999人,上市公司,1.2万-1.4万
IT应用技术员,佛山,本科,巴德富集团,1000-9999人,民营,面议
数据运维专员（周末双休）,广州,大专,深圳市悠悠然科技有限公司,100-299人,民营,8千-1.3万
生物信息工程师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据运营助理,广州,本科,深圳鑫铭德汽车服务有限公司,20-99人,,9千-1.2万
数据分析助理,惠州,本科,深圳市得丰利科技有限公司,100-299人,民营,1.1万-1.4万
数据分析员,深圳,学历不限,上海万郡汽车租赁有限公司,300-499人,合资,6千-8千
新媒体数据分析专员+双休,广州,大专,广州伯安数据服务有限公司,20-99人,,8千-1.2万
camera tuning助理工程师,深圳,本科,前海管理局,1000-9999人,国家机关,6千-1万
天猫运营（社保）,广州,学历不限,广州市索纷商贸有限公司,20-99人,,1.5万-2万
统计分析助理,珠海,硕士,普米斯生物技术(珠海)有限公司,300-499人,外商独资,8千-1.1万
大数据处理助理（双休不加班）,广州,本科,河南易谦信息科技有限公司,,,1.2万-1.5万
数据分析实习生,广州,本科,广州新格企业管理咨询有限公司,100-299人,民营,3千-5千
JAVA开发工程师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析师(J11044),深圳,本科,广东林氏家居股份有限公司,1000-9999人,民营,1.2万-1.8万
数据统计,广州,大专,广州伯安数据服务有限公司,20-99人,,8千-1.3万
临床数据管理员,广州,本科,联邦制药,10000人以上,上市公司,8千-1万
销售数据分析助理/双休,广州,本科,深圳市铭凯达网络科技有限公司,20-99人,民营,7千-9千
营运管理岗,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据运维+双休,深圳,大专,深圳市悠悠然科技有限公司,100-299人,民营,8千-1.3万
大数据处理助理,广州,本科,河南顺易环保科技有限公司,20-99人,民营,9千-1.1万
HR人力资源专员,佛山,本科,顺德名企校招,100-299人,国家机关,5千-9千
项目管理,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
亚马逊初级运营,深圳,学历不限,林氏,1000-9999人,民营,面议
工艺流程设计工程师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
【2023】Fintech Product Manager Assistant 金融科技产品经理助理(J15546),深圳,硕士,中国中金财富证券,1000-9999人,其它,面议
生物化学工程师,佛山,硕士,顺德名企校招,100-299人,国家机关,1万-2万
SFC开发工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
产品经理（海外）,深圳,学历不限,林氏,1000-9999人,民营,面议
产品经理,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
临床数据管理专员（应届生）,珠海,硕士,联邦制药,10000人以上,上市公司,1万-2万
华润三九-研发中心-医学事务部临床数据统计 助理工程师,深圳,硕士,华润医药,10000人以上,国企,面议
信息科技岗,广州,硕士,中国进出口银行,10000人以上,国企,面议
产品运营,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
数据开发工程师,广州,大专,“互联网之光”博览会,,其它,面议
高级产品运营经理,深圳,本科,前海管理局,1000-9999人,国家机关,面议
职能管理类岗位（校园招聘）职能管理类-投行业务管理委员会-2023校招,广州,硕士,广发证券,10000人以上,股份制企业,面议
营销管培生/底薪4000+绩效+提成/五险一金/带薪培训,全国,大专,链家房地产,10000人以上,民营,4千-8千
失效分析工程师,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
财务会计,东莞,本科,东莞国资委,,事业单位,7万-9万
品牌内容运营,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析运营岗,深圳,本科,太平洋产险,10000人以上,股份制企业,8千-1.3万
自营及全面风险监控岗,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
金融数据分析助理,深圳,大专,深圳杰么厉害科技有限公司,20-99人,民营,6千-8千
初级数据分析师,深圳,大专,深圳市鼎优越贸易有限公司,20-99人,其它,1万-1.3万
产品研究岗（校园招聘）-研究业务类-广发资管产品部-2023校招,广州,硕士,广发证券,10000人以上,股份制企业,面议
通信工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
化学工程师,佛山,硕士,顺德名企校招,100-299人,国家机关,1万-2万
电商运营,佛山,本科,万家乐,1000-9999人,民营,7千-1.3万
企划精算中心 产品管理岗,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
品控岗,汕尾,本科,特区建工集团,10000人以上,国企,7千-9千
系统开发工程师,揭阳,本科,中国联通,10000人以上,国企,面议
管培生（场景运营方向）,广州,硕士,广发银行信用卡中心,1000-9999人,国企,面议
2023届投资管理岗,全国,硕士,中交四航局,1000-9999人,国企,8千-1万
客户开发专员（深圳）,深圳,硕士,立邦,1000-9999人,外商独资,面议
行业研究员,全国,硕士,兴银理财,500-999人,股份制企业,面议
局房运营岗,惠州,本科,中国联通,10000人以上,国企,8千-1万
数据分析工程师,深圳,本科,光峰科技,1000-9999人,上市公司,1万-2万
数据分析专员,深圳,本科,深圳市大族数控科技股份有限公司,1000-9999人,上市公司,面议
客群数据分析师,佛山,学历不限,林氏,1000-9999人,民营,面议
网络安全工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
软件工程师(大数据分析),深圳,本科,英威腾,1000-9999人,民营,面议
数据分析工程师(J11642),深圳,本科,深圳市锐明技术,1000-9999人,上市公司,1万-1.5万
宽固资源管理岗,惠州,本科,中国联通,10000人以上,国企,8千-1万
研发工程师（表面化学与高分子）【2023届校招】,深圳,学历不限,亚辉龙,1000-9999人,上市公司,1.2万-1.6万
会计,广州,本科,广州华苑园林股份,500-999人,民营,6千-8千
数字化工程师-数据管理方向,广州,硕士,东风本田发动机有限公司,1000-9999人,合资,8千-1.5万
订单管理,广州,大专,康师傅,10000人以上,上市公司,4千-8千
商务内勤（广州）,广州,本科,浙商中拓,,国企,1万-1.4万
总量研究/行业研究,深圳,硕士,国联证券,1000-9999人,股份制企业,面议
生产计划岗,江门,本科,中创新航科技股份有限公司,10000人以上,股份制企业,面议
数据统计分析专员（双休+五险一金）,佛山,本科,岭南时代(佛山)商业投资有限公司,20-99人,,9千-1.4万
AI领航员：计算机视觉算法研究员,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析（传感器方向）暑期实习生,深圳,本科,智联猎头,1000-9999人,上市公司,4千-5千
数据运营专员（13薪）,深圳,本科,深圳市慧云数据服务有限公司,100-299人,其它,6千-1万
数据分析师（校招）(J10333),深圳,本科,深圳开思时代科技有限公司,1000-9999人,合资,1万-1.5万
数据统计分析员,深圳,本科,前海管理局,1000-9999人,国家机关,面议
选择大于努力/链家房产销售/无经验月薪过万不是梦/在这个平台上3年内实现买房买车的愿望,全国,大专,链家房地产,10000人以上,民营,4千-8千
金融科技岗,全国,硕士,兴银理财,500-999人,股份制企业,面议
产品专员【2023届校招】,深圳,本科,亚辉龙,1000-9999人,上市公司,7千-1.1万
项目运营专员（2023年校园招聘）,深圳,大专,立达信,10000人以上,上市公司,6千-8千
粉丝社区运营专员,广州,本科,广州轻工集团,300-499人,国企,5千-8千
人力资源管培生（招聘方向）,深圳,学历不限,周六福,,上市公司,4千-6千
热设计工程师,深圳,本科,光峰科技,1000-9999人,上市公司,1.3万-2.5万
研发工程师（芯片设计/封装）【2023届校招】,深圳,硕士,亚辉龙,1000-9999人,上市公司,1.2万-1.8万
新媒体营销策划,深圳,本科,努比亚,1000-9999人,民营,1万-1.5万
财务专员,广州,本科,广州轻工集团,300-499人,国企,面议
债券投资经理助理,全国,硕士,兴银理财,500-999人,股份制企业,面议
财务管理培训生,佛山,本科,一方制药,1000-9999人,国企,5千-8千
数据分析师,佛山,本科,广东申菱环境,1000-9999人,股份制企业,6千-8千
物流管理,珠海,本科,格力电器,10000人以上,国企,6千-9千
运营策划,广州,本科,卓望数码,1000-9999人,国企,面议
测试岗（2023届）,深圳,本科,深南电路,1000-9999人,上市公司,面议
算法工程师-机器学习（深圳）,深圳,本科,蚂蚁集团,10000人以上,民营,面议
财务专员（广州）,广州,本科,“互联网之光”博览会,,其它,面议
数据运营专员,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
电投公司-电力交易岗,中山,硕士,中海油,10000人以上,国企,面议
康师傅品类品项规划专员,广州,本科,康师傅,10000人以上,上市公司,6千-8千
活动运营,佛山,学历不限,林氏,1000-9999人,民营,面议
商业分析管培生,深圳,本科,雨禾伟业,1000-9999人,外商独资,面议
运筹优化储备,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
暖通/空调工程师,广州,本科,超视界显示技术,1000-9999人,合资,6千-1万
运营分析专员,佛山,本科,顺德名企校招,100-299人,国家机关,面议
大数据平台开发工程师（服务线）,广州,硕士,蓝月亮,500-999人,民营,面议
算法建模岗（校园招聘）-金融科技类-电子商务部-2023校招,广州,博士,广发证券,10000人以上,股份制企业,面议
数据助理实习生,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
通信工程师（全国）,广州,本科,“互联网之光”博览会,,其它,面议
仓储实施顾问,佛山,大专,顺德名企校招,100-299人,国家机关,6千-8千
软件&大数据类,中山,本科,明阳智能,1000-9999人,民营,面议
产品设计师（海外）,深圳,学历不限,林氏,1000-9999人,民营,面议
数据分析师,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据中心基础设施运维,深圳,大专,“互联网之光”博览会,,其它,面议
电商运营助理、专员,佛山,大专,顺德名企校招,100-299人,国家机关,面议
渠道专员,佛山,本科,广东省广晟控股集团有限公司,10000人以上,国企,4千-7千
IT岗（2023届）,深圳,本科,深南电路,1000-9999人,上市公司,面议
数据分析助理,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
市场岗-2023校园招聘,广州,本科,“互联网之光”博览会,,其它,面议
财务管培生,佛山,本科,顺德名企校招,100-299人,国家机关,6千-1.2万
万家数科-产品管培生,深圳,本科,华润万家,1000-9999人,国企,面议
产品经理（校园招聘）金融科技类-信息技术部-2023校招,广州,硕士,广发证券,10000人以上,股份制企业,面议
数据挖掘分析储备,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
产品专员,广州,本科,“互联网之光”博览会,,其它,面议
平面设计助理,肇庆,本科,肇庆万达广场商业管理有限公司,500-999人,民营,4千-5千
数据分析（电商）(J11496),佛山,本科,广东林氏家居股份有限公司,1000-9999人,民营,1万-1.5万
生产计划经理,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据分析师,广州,本科,广州金鹏律师事务所,100-299人,律师事务所,1万-2万
大数据分析师,深圳,本科,深圳升途网络技术有限公司,100-299人,民营,1万-1.5万
数据采集员,广州,大专,贝达(广州)生物技术有限公司,20-99人,民营,4千-7千
数据分析助理（六险二金+13薪）,广州,大专,广东名品汇网络科技有限公司,100-299人,民营,8千-1.5万
海外广告优化师,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据标注师,深圳,大专,深圳市天双科技有限公司,20-99人,民营,4千-7千
数据分析助理,深圳,本科,武汉德泰禾互联网科技有限公司,,,6千-8千
数据分析助理,惠州,本科,深圳市得丰利科技有限公司,100-299人,民营,1.1万-1.4万
数据分析助理,深圳,大专,深圳市沐晟信息技术有限公司,20-99人,民营,6千-8千
客户体验优化储备,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据分析助理,广州,本科,广州碳水信息科技有限公司,,,6千-9千
游戏数据分析(13薪),深圳,本科,深圳市慧云数据服务有限公司,100-299人,其它,6千-1万
结算专员,佛山,大专,广州格匠机电工程有限公司,20-99人,民营,4千-7千
招行数据分析（8-11K）,深圳,本科,深圳中南人才集团有限公司,1000-9999人,国企,8千-1.1万
研究员,珠海,本科,珠海横琴博易数据技术有限公司,20-99人,外商独资,5千-8千
数据分析助理/双休,广州,本科,广州市佩升前研市场信息咨询股份有限公司,20-99人,上市公司,3千-4千
数据统计助理,深圳,大专,九江华义科技服务有限公司,20-99人,民营,9千-1.3万
数据专员,广州,大专,尚氏(广东)大数据服务有限公司,500-999人,民营,5千-6千
新媒体数据分析专员,广州,大专,广州伯安数据服务有限公司,20-99人,,8千-1.2万
数据支持（朝九晚六，双休）,深圳,大专,深圳市咏睿科技有限公司,100-299人,民营,7千-1.3万
数据分析师,深圳,本科,招银金融信息服务（深圳）有限公司,1000-9999人,民营,7千-9千
数据应用开发工程师（应届毕业生）,广州,本科,广州西麦科技股份有限公司,100-299人,上市公司,3千-4千
数据分析实习生,广州,本科,南京嘉量信息科技有限公司,20-99人,民营,4千-5千
数据分析员,深圳,本科,飞樾未来信息技术(深圳)有限公司,20-99人,民营,6千-1.2万
数据处理（周末双休）,广州,大专,广州鸿雪科技有限公司,100-299人,其它,6千-1万
财务数据分析师助理（靠近地铁站双休）,深圳,大专,深圳市入米互联网咨询有限公司,100-299人,民营,5千-1万
数据分析助理,惠州,本科,深圳市得丰利科技有限公司,100-299人,民营,1.1万-1.4万
酒店商城运营,深圳,本科,“互联网之光”博览会,,其它,8千-1.5万
电商专员,深圳,大专,康师傅,10000人以上,上市公司,5千-9千
AI（机器视觉方向）工程师,佛山,本科,顺德名企校招,100-299人,国家机关,7千-1万
亚马逊运营（日语）,深圳,本科,前海管理局,1000-9999人,国家机关,8千-1.5万
23校招-职能管理岗（信息化）,深圳,本科,中国建筑第六工程局,10000人以上,国企,面议
社群运营,佛山,大专,“互联网之光”博览会,,其它,6千-1万
数据开发工程师,深圳,学历不限,华润金融控股,1000-9999人,上市公司,面议
毒理研究员,深圳,硕士,深圳市公共服务就,100-299人,事业单位,面议
海外产品运营,深圳,学历不限,前海管理局,1000-9999人,国家机关,1万-1.5万
网站运营专员,佛山,学历不限,顺德名企校招,100-299人,国家机关,5千-8千
Java-不加班,广州,本科,“互联网之光”博览会,,其它,面议
总部-物流技术管培生,深圳,本科,华润万家,1000-9999人,国企,面议
管理培训生（FinTech方向-科技类）,全国,硕士,兴业银行,1000-9999人,股份制企业,面议
海外销售岗位,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析,深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
基础设施运维,广州,大专,“互联网之光”博览会,,其它,面议
化验技术储备岗-惠州石化,惠州,本科,中海油,10000人以上,国企,面议
PMC计划员,东莞,本科,雨禾伟业,1000-9999人,外商独资,面议
管理培训生-研究顾问方向,深圳,学历不限,前海管理局,1000-9999人,国家机关,8千-1.2万
(环境检测)项目工程师,佛山,硕士,顺德名企校招,100-299人,国家机关,7千-9千
社群运营,佛山,大专,“互联网之光”博览会,,其它,6千-1万
地基基础检测员,广州,大专,广东建科院,1000-9999人,国企,面议
毒理研究员,深圳,硕士,天府生命科技园,1000-9999人,其它,9千-1.3万
金工研究员,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
阿里巴巴国际站运营,佛山,本科,顺德名企校招,100-299人,国家机关,面议
设备工程师,广州,本科,超视界显示技术,1000-9999人,合资,6千-1万
2023届三福储备干部-物流管理类（广州）,广州,本科,三福,1000-9999人,民营,4千-5千
财务会计(账务处理),深圳,学历不限,富士康科技集团,1000-9999人,合资,面议
【2022届春招】安全数据分析工程师,深圳,本科,前海管理局,1000-9999人,国家机关,面议
信息统计岗,东莞,本科,东莞国资委,,事业单位,10万-15万
数据处理,深圳,本科,深圳市得丰利科技有限公司,100-299人,民营,1.2万-2.1万
数据分析助理（朝九晚六）,深圳,大专,深圳市咏睿科技有限公司,100-299人,民营,8千-1.3万
大数据分析师助理,广州,本科,广州博锐信息技术有限公司,20-99人,民营,6千-9千
Python数据专员/高薪双休,广州,本科,广州昊天互联网科技信息服务有限公司,20-99人,民营,7千-9千
金融数据分析（双休+五险一金）,广州,大专,广东合顺投资控股有限公司,20-99人,民营,8千-1.2万
财务数据助理,广州,学历不限,广东宏弘信息科技有限公司,20-99人,民营,6千-8千
税务及商务咨询,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析专员（应届生） (MJ006535),广州,本科,钱大妈,1000-9999人,民营,5千-7千
数据分析师,深圳,本科,深圳升途网络技术有限公司,100-299人,民营,1万-1.5万
数据管理培训生,东莞,本科,美宜佳控股有限公司,1000-9999人,民营,5千-7千
直播电商数据分析,广州,大专,广州泛舟科技有限公司,100-299人,民营,1万-1.2万
数字化新兴科技系统架构 - 高级咨询顾问/经理/高级经理,深圳,学历不限,前海管理局,1000-9999人,国家机关,面议
数据分析专员（周末双休）,广州,大专,深圳市鼎优越贸易有限公司,20-99人,其它,9千-1.2万
数据分析管理（双休不加班）,广州,本科,深圳云赏文化传媒有限公司,20-99人,,9千-1.2万
BI数据分析员,广州,大专,广州爱尚软测信息技术有限公司,20-99人,,6千-8千
运营数据分析师（双休））,深圳,大专,深圳市入米互联网咨询有限公司,100-299人,民营,6千-1万
用户运营专员/实习生,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据分析专员,深圳,大专,深圳海蓝鲸电子商务有限公司,20-99人,,6千-1万
数据挖掘实习生,广州,本科,好学(广州)智能科技有限公司,20人以下,,5千-1万
数据分析专员,广州,大专,广州彼特技术有限公司,20-99人,股份制企业,4千-7千
数据专员（双休）,佛山,大专,深圳市悠悠然科技有限公司,100-299人,民营,6千-1万
用户服务管培生,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据分析管培生,深圳,大专,深圳市金畅创新技术有限公司,500-999人,民营,5千-8千
初级数据分析师（包吃两餐）,广州,中专/中技,广州市爱莲化妆品有限公司,20-99人,民营,5千-7千
数据分析专员,深圳,大专,深圳市智胜益辉科技有限公司,20-99人,民营,5千-1万
直播电商数据分析,深圳,大专,深圳市誉智晟科技有限公司,20-99人,,1.1万-1.7万
供应链部,深圳,本科,前海管理局,1000-9999人,国家机关,面议
数据应用开发工程师,河源,本科,广州西麦科技股份有限公司,100-299人,上市公司,6千-8千
数据开发助理,汕头,本科,深圳市得丰利科技有限公司,100-299人,民营,8千-1.2万
